DZN,Mode,Persons
410371596,Truck,0
410371596,Motorbike/scooter,9
410371596,Bicycle,5
410371596,Walked only,28
410371596,Worked at home,16
410371630,Train,0
410371630,Bus,0
410371630,Ferry,0
410371630,Tram,0
410371630,Taxi,0
410371630,"Car, as driver",112
410371630,"Car, as passenger",6
410371630,Truck,11
410371630,Motorbike/scooter,0
410371630,Bicycle,0
410371630,Walked only,4
410371630,Worked at home,54
410371633,Train,0
410371633,Bus,5
410371633,Ferry,0
410371633,Tram,0
410371633,Taxi,0
410371633,"Car, as driver",137
410371633,"Car, as passenger",9
410371633,Truck,0
410371633,Motorbike/scooter,0
410371633,Bicycle,0
410371633,Walked only,8
410371633,Worked at home,14
410381166,Train,0
410381166,Bus,32
410381166,Ferry,0
410381166,Tram,0
410381166,Taxi,0
410381166,"Car, as driver",397
410381166,"Car, as passenger",35
410381166,Truck,6
410381166,Motorbike/scooter,0
410381166,Bicycle,0
410381166,Walked only,16
410381166,Worked at home,35
410381167,Train,4
410381167,Bus,34
410381167,Ferry,0
410381167,Tram,0
410381167,Taxi,6
410381167,"Car, as driver",1094
410381167,"Car, as passenger",50
410381167,Truck,20
410381167,Motorbike/scooter,5
410381167,Bicycle,3
410381167,Walked only,46
410381167,Worked at home,59
410381168,Train,0
410381168,Bus,20
410381168,Ferry,0
410381168,Tram,0
410381168,Taxi,6
410381168,"Car, as driver",921
410381168,"Car, as passenger",61
410381168,Truck,12
410381168,Motorbike/scooter,0
410381168,Bicycle,8
410381168,Walked only,18
410381168,Worked at home,59
410381169,Train,0
410381169,Bus,3
410381169,Ferry,0
410381169,Tram,0
410381169,Taxi,0
410381169,"Car, as driver",179
410381169,"Car, as passenger",5
410381169,Truck,0
410381169,Motorbike/scooter,4
410381169,Bicycle,0
410381169,Walked only,6
410381169,Worked at home,26
410381601,Train,0
410381601,Bus,14
410381601,Ferry,0
410381601,Tram,0
410381601,Taxi,3
410381601,"Car, as driver",842
410381601,"Car, as passenger",54
410381601,Truck,9
410381601,Motorbike/scooter,6
410381601,Bicycle,7
410381601,Walked only,17
410381601,Worked at home,30
410390001,Train,3
410390001,Bus,3
410390001,Ferry,0
410390001,Tram,0
410390001,Taxi,0
410390001,"Car, as driver",453
410390001,"Car, as passenger",17
410390001,Truck,20
410390001,Motorbike/scooter,0
410390001,Bicycle,3
410390001,Walked only,0
410390001,Worked at home,0
410401224,Train,0
410401224,Bus,8
410401224,Ferry,0
410401224,Tram,0
410401224,Taxi,0
410401224,"Car, as driver",275
410401224,"Car, as passenger",23
410401224,Truck,0
410401224,Motorbike/scooter,0
410401224,Bicycle,0
410401224,Walked only,12
410401224,Worked at home,28
410401225,Train,3
410401225,Bus,61
410401225,Ferry,0
410401225,Tram,0
410401225,Taxi,14
410401225,"Car, as driver",1415
410401225,"Car, as passenger",96
410401225,Truck,8
410401225,Motorbike/scooter,4
410401225,Bicycle,4
410401225,Walked only,32
410401225,Worked at home,99
410411223,Train,4
410411223,Bus,20
410411223,Ferry,0
410411223,Tram,0
410411223,Taxi,0
410411223,"Car, as driver",939
410411223,"Car, as passenger",60
410411223,Truck,20
410411223,Motorbike/scooter,8
410411223,Bicycle,0
410411223,Walked only,19
410411223,Worked at home,130
410411573,Train,8
410411573,Bus,23
410411573,Ferry,0
410411573,Tram,0
410411573,Taxi,0
410411573,"Car, as driver",1089
410411573,"Car, as passenger",74
410411573,Truck,14
410411573,Motorbike/scooter,11
410411573,Bicycle,0
410411573,Walked only,21
410411573,Worked at home,25
410421217,Train,8
410421217,Bus,9
410421217,Ferry,0
410421217,Tram,0
410421217,Taxi,0
410421217,"Car, as driver",559
410421217,"Car, as passenger",29
410421217,Truck,4
410421217,Motorbike/scooter,6
410421217,Bicycle,13
410421217,Walked only,27
410421217,Worked at home,0
410431218,Train,7
410431218,Bus,13
410431218,Ferry,0
410431218,Tram,0
410431218,Taxi,3
410431218,"Car, as driver",790
410431218,"Car, as passenger",55
410431218,Truck,5
410431218,Motorbike/scooter,4
410431218,Bicycle,0
410431218,Walked only,26
410431218,Worked at home,63
410431369,Train,7
410431369,Bus,0
410431369,Ferry,0
410431369,Tram,0
410431369,Taxi,4
410431369,"Car, as driver",428
410431369,"Car, as passenger",27
410431369,Truck,9
410431369,Motorbike/scooter,0
410431369,Bicycle,3
410431369,Walked only,12
410431369,Worked at home,48
410441219,Train,7
410441219,Bus,28
410441219,Ferry,0
410441219,Tram,0
410441219,Taxi,3
410441219,"Car, as driver",1030
410441219,"Car, as passenger",98
410441219,Truck,15
410441219,Motorbike/scooter,0
410441219,Bicycle,9
410441219,Walked only,42
410441219,Worked at home,93
410461214,Train,0
410461214,Bus,7
410461214,Ferry,0
410461214,Tram,0
410461214,Taxi,0
410461214,"Car, as driver",329
410461214,"Car, as passenger",9
410461214,Truck,3
410461214,Motorbike/scooter,0
410461214,Bicycle,6
410461214,Walked only,3
410461214,Worked at home,30
410461216,Train,0
410461216,Bus,0
410461216,Ferry,0
410461216,Tram,0
410461216,Taxi,0
410461216,"Car, as driver",170
410461216,"Car, as passenger",12
410461216,Truck,0
410461216,Motorbike/scooter,0
410461216,Bicycle,0
410461216,Walked only,12
410461216,Worked at home,20
410461367,Train,49
410461367,Bus,69
410461367,Ferry,0
410461367,Tram,0
410461367,Taxi,0
410461367,"Car, as driver",2019
410461367,"Car, as passenger",137
410461367,Truck,3
410461367,Motorbike/scooter,0
410461367,Bicycle,4
410461367,Walked only,15
410461367,Worked at home,15
410461368,Train,7
410461368,Bus,9
410461368,Ferry,0
410461368,Tram,0
410461368,Taxi,0
410461368,"Car, as driver",195
410461368,"Car, as passenger",19
410461368,Truck,4
410461368,Motorbike/scooter,0
410461368,Bicycle,0
410461368,Walked only,7
410461368,Worked at home,8
410461370,Train,11
410461370,Bus,21
410461370,Ferry,0
410461370,Tram,0
410461370,Taxi,0
410461370,"Car, as driver",869
410461370,"Car, as passenger",59
410461370,Truck,6
410461370,Motorbike/scooter,5
410461370,Bicycle,3
410461370,Walked only,28
410461370,Worked at home,31
410461523,Train,19
410461523,Bus,10
410461523,Ferry,0
410461523,Tram,0
410461523,Taxi,6
410461523,"Car, as driver",825
410461523,"Car, as passenger",44
410461523,Truck,6
410461523,Motorbike/scooter,4
410461523,Bicycle,4
410461523,Walked only,12
410461523,Worked at home,13
410461524,Train,22
410461524,Bus,22
410461524,Ferry,0
410461524,Tram,0
410461524,Taxi,3
410461524,"Car, as driver",2060
410461524,"Car, as passenger",86
410461524,Truck,6
410461524,Motorbike/scooter,21
410461524,Bicycle,12
410461524,Walked only,13
410461524,Worked at home,9
410471215,Train,4
410471215,Bus,16
410471215,Ferry,0
410471215,Tram,0
410471215,Taxi,0
410471215,"Car, as driver",1067
410471215,"Car, as passenger",42
410471215,Truck,16
410471215,Motorbike/scooter,3
410471215,Bicycle,8
410471215,Walked only,10
410471215,Worked at home,31
410471222,Train,0
410471222,Bus,6
410471222,Ferry,0
410471222,Tram,0
410471222,Taxi,0
410471222,"Car, as driver",627
410471222,"Car, as passenger",28
410471222,Truck,10
410471222,Motorbike/scooter,0
410471222,Bicycle,3
410471222,Walked only,9
410471222,Worked at home,100
410471371,Train,0
410471371,Bus,3
410471371,Ferry,0
410471371,Tram,0
410471371,Taxi,0
410471371,"Car, as driver",241
410471371,"Car, as passenger",16
410471371,Truck,0
410471371,Motorbike/scooter,0
410471371,Bicycle,0
410471371,Walked only,6
410471371,Worked at home,37
410481220,Train,10
410481220,Bus,12
410481220,Ferry,0
410481220,Tram,0
410481220,Taxi,0
410481220,"Car, as driver",880
410481220,"Car, as passenger",54
410481220,Truck,11
410481220,Motorbike/scooter,0
410481220,Bicycle,3
410481220,Walked only,10
410481220,Worked at home,38
410481221,Train,125
410481221,Bus,12
410481221,Ferry,3
410481221,Tram,4
410481221,Taxi,14
410481221,"Car, as driver",5236
410481221,"Car, as passenger",175
410481221,Truck,3
410481221,Motorbike/scooter,67
410481221,Bicycle,71
410481221,Walked only,111
410481221,Worked at home,28
410481229,Train,9
410481229,Bus,0
410481229,Ferry,0
410481229,Tram,0
410481229,Taxi,7
410481229,"Car, as driver",2396
410481229,"Car, as passenger",114
410481229,Truck,16
410481229,Motorbike/scooter,11
410481229,Bicycle,11
410481229,Walked only,12
410481229,Worked at home,10
410481520,Train,3
410481520,Bus,4
410481520,Ferry,0
410481520,Tram,0
410481520,Taxi,3
410481520,"Car, as driver",387
410481520,"Car, as passenger",24
410481520,Truck,3
410481520,Motorbike/scooter,0
410481520,Bicycle,0
410481520,Walked only,18
410481520,Worked at home,23
410481521,Train,13
410481521,Bus,3
410481521,Ferry,0
410481521,Tram,0
410481521,Taxi,0
410481521,"Car, as driver",1045
410481521,"Car, as passenger",40
410481521,Truck,6
410481521,Motorbike/scooter,8
410481521,Bicycle,8
410481521,Walked only,4
410481521,Worked at home,0
410491234,Train,0
410491234,Bus,7
410491234,Ferry,0
410491234,Tram,0
410491234,Taxi,0
410491234,"Car, as driver",381
410491234,"Car, as passenger",17
410491234,Truck,7
410491234,Motorbike/scooter,0
410491234,Bicycle,0
410491234,Walked only,6
410491234,Worked at home,32
410491276,Train,0
410491276,Bus,6
410491276,Ferry,0
410491276,Tram,0
410491276,Taxi,0
410491276,"Car, as driver",713
410491276,"Car, as passenger",30
410491276,Truck,20
410491276,Motorbike/scooter,0
410491276,Bicycle,5
410491276,Walked only,16
410491276,Worked at home,107
410491597,Train,5
410491597,Bus,41
410491597,Ferry,0
410491597,Tram,0
410491597,Taxi,0
410491597,"Car, as driver",1367
410491597,"Car, as passenger",169
410491597,Truck,4
410491597,Motorbike/scooter,8
410491597,Bicycle,3
410491597,Walked only,41
410491597,Worked at home,6
410501377,Train,0
410501377,Bus,10
410501377,Ferry,0
410501377,Tram,0
410501377,Taxi,0
410501377,"Car, as driver",362
410501377,"Car, as passenger",24
410501377,Truck,0
410501377,Motorbike/scooter,0
410501377,Bicycle,4
410501377,Walked only,10
410501377,Worked at home,101
410511240,Train,0
410511240,Bus,10
410511240,Ferry,0
410511240,Tram,0
410511240,Taxi,0
410511240,"Car, as driver",264
410511240,"Car, as passenger",10
410511240,Truck,6
410511240,Motorbike/scooter,0
410511240,Bicycle,0
410511240,Walked only,7
410511240,Worked at home,120
410511243,Train,0
410511243,Bus,15
410511243,Ferry,0
410511243,Tram,0
410511243,Taxi,3
410511243,"Car, as driver",248
410511243,"Car, as passenger",20
410511243,Truck,0
410511243,Motorbike/scooter,0
410511243,Bicycle,0
410511243,Walked only,19
410511243,Worked at home,61
410521230,Train,16
410521230,Bus,217
410521230,Ferry,0
410521230,Tram,0
410521230,Taxi,4
410521230,"Car, as driver",2770
410521230,"Car, as passenger",280
410521230,Truck,7
410521230,Motorbike/scooter,17
410521230,Bicycle,13
410521230,Walked only,63
410521230,Worked at home,21
410521231,Train,5
410521231,Bus,47
410521231,Ferry,0
410521231,Tram,0
410521231,Taxi,7
410521231,"Car, as driver",1533
410521231,"Car, as passenger",85
410521231,Truck,8
410521231,Motorbike/scooter,0
410521231,Bicycle,9
410521231,Walked only,30
410521231,Worked at home,34
410521241,Train,0
410521241,Bus,44
410521241,Ferry,0
410521241,Tram,0
410521241,Taxi,6
410521241,"Car, as driver",964
410521241,"Car, as passenger",57
410521241,Truck,15
410521241,Motorbike/scooter,0
410521241,Bicycle,4
410521241,Walked only,33
410521241,Worked at home,67
410521242,Train,0
410521242,Bus,39
410521242,Ferry,0
410521242,Tram,0
410521242,Taxi,5
410521242,"Car, as driver",1228
410521242,"Car, as passenger",85
410521242,Truck,11
410521242,Motorbike/scooter,10
410521242,Bicycle,13
410521242,Walked only,19
410521242,Worked at home,42
410521559,Train,3
410521559,Bus,9
410521559,Ferry,0
410521559,Tram,0
410521559,Taxi,0
410521559,"Car, as driver",232
410521559,"Car, as passenger",13
410521559,Truck,0
410521559,Motorbike/scooter,0
410521559,Bicycle,4
410521559,Walked only,4
410521559,Worked at home,10
410521628,Train,0
410521628,Bus,9
410521628,Ferry,0
410521628,Tram,0
410521628,Taxi,3
410521628,"Car, as driver",546
410521628,"Car, as passenger",18
410521628,Truck,4
410521628,Motorbike/scooter,0
410521628,Bicycle,9
410521628,Walked only,4
410521628,Worked at home,6
410531232,Train,0
410531232,Bus,0
410531232,Ferry,0
410531232,Tram,0
410531232,Taxi,0
410531232,"Car, as driver",419
410531232,"Car, as passenger",21
410531232,Truck,3
410531232,Motorbike/scooter,8
410531232,Bicycle,0
410531232,Walked only,14
410531232,Worked at home,60
410531233,Train,3
410531233,Bus,11
410531233,Ferry,0
410531233,Tram,0
410531233,Taxi,0
410531233,"Car, as driver",267
410531233,"Car, as passenger",16
410531233,Truck,6
410531233,Motorbike/scooter,0
410531233,Bicycle,0
410531233,Walked only,14
410531233,Worked at home,63
410531277,Train,0
410531277,Bus,7
410531277,Ferry,0
410531277,Tram,0
410531277,Taxi,0
410531277,"Car, as driver",578
410531277,"Car, as passenger",21
410531277,Truck,3
410531277,Motorbike/scooter,0
410531277,Bicycle,0
410531277,Walked only,12
410531277,Worked at home,92
410541235,Train,0
410541235,Bus,21
410541235,Ferry,0
410541235,Tram,0
410541235,Taxi,6
410541235,"Car, as driver",628
410541235,"Car, as passenger",61
410541235,Truck,7
410541235,Motorbike/scooter,5
410541235,Bicycle,0
410541235,Walked only,13
410541235,Worked at home,95
410541236,Train,4
410541236,Bus,6
410541236,Ferry,0
410541236,Tram,0
410541236,Taxi,0
410541236,"Car, as driver",359
410541236,"Car, as passenger",44
410541236,Truck,7
410541236,Motorbike/scooter,0
410541236,Bicycle,8
410541236,Walked only,6
410541236,Worked at home,103
410551237,Train,3
410551237,Bus,18
410551237,Ferry,0
410551237,Tram,0
410551237,Taxi,0
410551237,"Car, as driver",615
410551237,"Car, as passenger",42
410551237,Truck,5
410551237,Motorbike/scooter,0
410551237,Bicycle,0
410551237,Walked only,11
410551237,Worked at home,30
410551238,Train,0
410551238,Bus,17
410551238,Ferry,0
410551238,Tram,0
410551238,Taxi,0
410551238,"Car, as driver",527
410551238,"Car, as passenger",34
410551238,Truck,3
410551238,Motorbike/scooter,0
410551238,Bicycle,0
410551238,Walked only,21
410551238,Worked at home,65
410551239,Train,7
410551239,Bus,27
410551239,Ferry,0
410551239,Tram,0
410551239,Taxi,6
410551239,"Car, as driver",1076
410551239,"Car, as passenger",67
410551239,Truck,12
410551239,Motorbike/scooter,15
410551239,Bicycle,4
410551239,Walked only,35
410551239,Worked at home,70
410561196,Train,17
410561196,Bus,25
410561196,Ferry,0
410561196,Tram,0
410561196,Taxi,3
410561196,"Car, as driver",686
410561196,"Car, as passenger",33
410561196,Truck,0
410561196,Motorbike/scooter,3
410561196,Bicycle,9
410561196,Walked only,18
410561196,Worked at home,48
410561197,Train,23
410561197,Bus,18
410561197,Ferry,0
410561197,Tram,0
410561197,Taxi,5
410561197,"Car, as driver",1037
410561197,"Car, as passenger",86
410561197,Truck,0
410561197,Motorbike/scooter,5
410561197,Bicycle,18
410561197,Walked only,46
410561197,Worked at home,65
410561198,Train,0
410561198,Bus,0
410561198,Ferry,0
410561198,Tram,0
410561198,Taxi,0
410561198,"Car, as driver",89
410561198,"Car, as passenger",3
410561198,Truck,0
410561198,Motorbike/scooter,0
410561198,Bicycle,0
410561198,Walked only,5
410561198,Worked at home,17
410561330,Train,5
410561330,Bus,4
410561330,Ferry,0
410561330,Tram,0
410561330,Taxi,0
410561330,"Car, as driver",453
410561330,"Car, as passenger",24
410561330,Truck,6
410561330,Motorbike/scooter,0
410561330,Bicycle,0
410561330,Walked only,20
410561330,Worked at home,39
410561331,Train,3
410561331,Bus,0
410561331,Ferry,0
410561331,Tram,0
410561331,Taxi,0
410561331,"Car, as driver",68
410561331,"Car, as passenger",3
410561331,Truck,0
410561331,Motorbike/scooter,0
410561331,Bicycle,0
410561331,Walked only,4
410561331,Worked at home,11
410561332,Train,5
410561332,Bus,7
410561332,Ferry,0
410561332,Tram,0
410561332,Taxi,0
410561332,"Car, as driver",393
410561332,"Car, as passenger",23
410561332,Truck,0
410561332,Motorbike/scooter,0
410561332,Bicycle,4
410561332,Walked only,11
410561332,Worked at home,15
410561333,Train,5
410561333,Bus,3
410561333,Ferry,0
410561333,Tram,0
410561333,Taxi,0
410561333,"Car, as driver",116
410561333,"Car, as passenger",5
410561333,Truck,4
410561333,Motorbike/scooter,0
410561333,Bicycle,0
410561333,Walked only,5
410561333,Worked at home,18
410561334,Train,3
410561334,Bus,4
410561334,Ferry,0
410561334,Tram,0
410561334,Taxi,0
410561334,"Car, as driver",161
410561334,"Car, as passenger",15
410561334,Truck,3
410561334,Motorbike/scooter,0
410561334,Bicycle,0
410561334,Walked only,9
410561334,Worked at home,44
410571191,Train,8
410571191,Bus,18
410571191,Ferry,0
410571191,Tram,10
410571191,Taxi,0
410571191,"Car, as driver",255
410571191,"Car, as passenger",20
410571191,Truck,0
410571191,Motorbike/scooter,0
410571191,Bicycle,6
410571191,Walked only,15
410571191,Worked at home,18
410571192,Train,7
410571192,Bus,32
410571192,Ferry,0
410571192,Tram,8
410571192,Taxi,0
410571192,"Car, as driver",574
410571192,"Car, as passenger",40
410571192,Truck,5
410571192,Motorbike/scooter,0
410571192,Bicycle,11
410571192,Walked only,39
410571192,Worked at home,134
410571193,Train,0
410571193,Bus,4
410571193,Ferry,0
410571193,Tram,0
410571193,Taxi,0
410571193,"Car, as driver",199
410571193,"Car, as passenger",8
410571193,Truck,5
410571193,Motorbike/scooter,0
410571193,Bicycle,5
410571193,Walked only,15
410571193,Worked at home,33
410571194,Train,6
410571194,Bus,21
410571194,Ferry,0
410571194,Tram,6
410571194,Taxi,0
410571194,"Car, as driver",605
410571194,"Car, as passenger",45
410571194,Truck,0
410571194,Motorbike/scooter,0
410571194,Bicycle,7
410571194,Walked only,36
410571194,Worked at home,61
410571195,Train,0
410571195,Bus,35
410571195,Ferry,0
410571195,Tram,4
410571195,Taxi,9
410571195,"Car, as driver",1430
410571195,"Car, as passenger",66
410571195,Truck,14
410571195,Motorbike/scooter,17
410571195,Bicycle,27
410571195,Walked only,35
410571195,Worked at home,125
410571328,Train,0
410571328,Bus,29
410571328,Ferry,0
410571328,Tram,14
410571328,Taxi,0
410571328,"Car, as driver",263
410571328,"Car, as passenger",46
410571328,Truck,0
410571328,Motorbike/scooter,4
410571328,Bicycle,10
410571328,Walked only,33
410571328,Worked at home,9
410571329,Train,0
410571329,Bus,3
410571329,Ferry,0
410571329,Tram,0
410571329,Taxi,0
410571329,"Car, as driver",71
410571329,"Car, as passenger",3
410571329,Truck,0
410571329,Motorbike/scooter,0
410571329,Bicycle,0
410571329,Walked only,9
410571329,Worked at home,9
410571536,Train,0
410571536,Bus,5
410571536,Ferry,0
410571536,Tram,0
410571536,Taxi,0
410571536,"Car, as driver",129
410571536,"Car, as passenger",0
410571536,Truck,4
410571536,Motorbike/scooter,3
410571536,Bicycle,0
410571536,Walked only,4
410571536,Worked at home,27
410571586,Train,6
410571586,Bus,21
410571586,Ferry,0
410571586,Tram,12
410571586,Taxi,3
410571586,"Car, as driver",583
410571586,"Car, as passenger",26
410571586,Truck,0
410571586,Motorbike/scooter,4
410571586,Bicycle,7
410571586,Walked only,51
410571586,Worked at home,20
410571587,Train,7
410571587,Bus,15
410571587,Ferry,0
410571587,Tram,7
410571587,Taxi,0
410571587,"Car, as driver",299
410571587,"Car, as passenger",26
410571587,Truck,0
410571587,Motorbike/scooter,0
410571587,Bicycle,6
410571587,Walked only,18
410571587,Worked at home,6
410571588,Train,3
410571588,Bus,18
410571588,Ferry,0
410571588,Tram,18
410571588,Taxi,0
410571588,"Car, as driver",504
410571588,"Car, as passenger",38
410571588,Truck,0
410571588,Motorbike/scooter,0
410571588,Bicycle,8
410571588,Walked only,45
410571588,Worked at home,10
410571589,Train,0
410571589,Bus,8
410571589,Ferry,0
410571589,Tram,3
410571589,Taxi,0
410571589,"Car, as driver",164
410571589,"Car, as passenger",9
410571589,Truck,0
410571589,Motorbike/scooter,0
410571589,Bicycle,0
410571589,Walked only,14
410571589,Worked at home,6
410581199,Train,7
410581199,Bus,0
410581199,Ferry,0
410581199,Tram,0
410581199,Taxi,3
410581199,"Car, as driver",140
410581199,"Car, as passenger",9
410581199,Truck,0
410581199,Motorbike/scooter,3
410581199,Bicycle,0
410581199,Walked only,8
410581199,Worked at home,39
410581200,Train,5
410581200,Bus,4
410581200,Ferry,0
410581200,Tram,0
410581200,Taxi,4
410581200,"Car, as driver",92
410581200,"Car, as passenger",6
410581200,Truck,4
410581200,Motorbike/scooter,0
410581200,Bicycle,0
410581200,Walked only,10
410581200,Worked at home,35
410581336,Train,11
410581336,Bus,30
410581336,Ferry,0
410581336,Tram,0
410581336,Taxi,0
410581336,"Car, as driver",745
410581336,"Car, as passenger",24
410581336,Truck,7
410581336,Motorbike/scooter,0
410581336,Bicycle,7
410581336,Walked only,8
410581336,Worked at home,7
410581337,Train,31
410581337,Bus,60
410581337,Ferry,0
410581337,Tram,0
410581337,Taxi,7
410581337,"Car, as driver",2327
410581337,"Car, as passenger",122
410581337,Truck,17
410581337,Motorbike/scooter,20
410581337,Bicycle,27
410581337,Walked only,40
410581337,Worked at home,22
410581338,Train,0
410581338,Bus,6
410581338,Ferry,0
410581338,Tram,0
410581338,Taxi,0
410581338,"Car, as driver",192
410581338,"Car, as passenger",9
410581338,Truck,0
410581338,Motorbike/scooter,0
410581338,Bicycle,8
410581338,Walked only,4
410581338,Worked at home,31
410581340,Train,8
410581340,Bus,21
410581340,Ferry,0
410581340,Tram,4
410581340,Taxi,3
410581340,"Car, as driver",251
410581340,"Car, as passenger",30
410581340,Truck,4
410581340,Motorbike/scooter,5
410581340,Bicycle,8
410581340,Walked only,15
410581340,Worked at home,32
410581539,Train,3
410581539,Bus,6
410581539,Ferry,0
410581539,Tram,0
410581539,Taxi,8
410581539,"Car, as driver",184
410581539,"Car, as passenger",7
410581539,Truck,0
410581539,Motorbike/scooter,0
410581539,Bicycle,0
410581539,Walked only,4
410581539,Worked at home,17
410581567,Train,0
410581567,Bus,0
410581567,Ferry,0
410581567,Tram,0
410581567,Taxi,0
410581567,"Car, as driver",62
410581567,"Car, as passenger",0
410581567,Truck,0
410581567,Motorbike/scooter,0
410581567,Bicycle,0
410581567,Walked only,0
410581567,Worked at home,4
410591213,Train,10
410591213,Bus,16
410591213,Ferry,0
410591213,Tram,0
410591213,Taxi,3
410591213,"Car, as driver",906
410591213,"Car, as passenger",80
410591213,Truck,10
410591213,Motorbike/scooter,4
410591213,Bicycle,0
410591213,Walked only,30
410591213,Worked at home,124
410591365,Train,6
410591365,Bus,0
410591365,Ferry,0
410591365,Tram,0
410591365,Taxi,0
410591365,"Car, as driver",93
410591365,"Car, as passenger",8
410591365,Truck,9
410591365,Motorbike/scooter,0
410591365,Bicycle,0
410591365,Walked only,0
410591365,Worked at home,61
410601212,Train,4
410601212,Bus,0
410601212,Ferry,0
410601212,Tram,0
410601212,Taxi,0
410601212,"Car, as driver",51
410601212,"Car, as passenger",0
410601212,Truck,6
410601212,Motorbike/scooter,0
410601212,Bicycle,0
410601212,Walked only,0
410601212,Worked at home,51
410601355,Train,0
410601355,Bus,0
410601355,Ferry,0
410601355,Tram,0
410601355,Taxi,0
410601355,"Car, as driver",173
410601355,"Car, as passenger",7
410601355,Truck,4
410601355,Motorbike/scooter,0
410601355,Bicycle,0
410601355,Walked only,4
410601355,Worked at home,27
410601356,Train,0
410601356,Bus,0
410601356,Ferry,0
410601356,Tram,0
410601356,Taxi,0
410601356,"Car, as driver",61
410601356,"Car, as passenger",0
410601356,Truck,3
410601356,Motorbike/scooter,0
410601356,Bicycle,0
410601356,Walked only,0
410601356,Worked at home,21
410601357,Train,0
410601357,Bus,14
410601357,Ferry,0
410601357,Tram,0
410601357,Taxi,0
410601357,"Car, as driver",172
410601357,"Car, as passenger",15
410601357,Truck,4
410601357,Motorbike/scooter,0
410601357,Bicycle,0
410601357,Walked only,9
410601357,Worked at home,59
410601638,Train,6
410601638,Bus,0
410601638,Ferry,0
410601638,Tram,0
410601638,Taxi,0
410601638,"Car, as driver",82
410601638,"Car, as passenger",10
410601638,Truck,0
410601638,Motorbike/scooter,0
410601638,Bicycle,0
410601638,Walked only,0
410601638,Worked at home,22
410611207,Train,11
410611207,Bus,27
410611207,Ferry,0
410611207,Tram,0
410611207,Taxi,3
410611207,"Car, as driver",695
410611207,"Car, as passenger",53
410611207,Truck,9
410611207,Motorbike/scooter,6
410611207,Bicycle,5
410611207,Walked only,12
410611207,Worked at home,17
410611208,Train,3
410611208,Bus,6
410611208,Ferry,0
410611208,Tram,0
410611208,Taxi,0
410611208,"Car, as driver",344
410611208,"Car, as passenger",8
410611208,Truck,3
410611208,Motorbike/scooter,3
410611208,Bicycle,8
410611208,Walked only,0
410611208,Worked at home,9
410611209,Train,10
410611209,Bus,19
410611209,Ferry,0
410611209,Tram,0
410611209,Taxi,3
410611209,"Car, as driver",908
410611209,"Car, as passenger",31
410611209,Truck,0
410611209,Motorbike/scooter,7
410611209,Bicycle,18
410611209,Walked only,11
410611209,Worked at home,14
410611210,Train,5
410611210,Bus,6
410611210,Ferry,0
410611210,Tram,0
410611210,Taxi,0
410611210,"Car, as driver",376
410611210,"Car, as passenger",6
410611210,Truck,0
410611210,Motorbike/scooter,5
410611210,Bicycle,4
410611210,Walked only,9
410611210,Worked at home,32
410611349,Train,3
410611349,Bus,3
410611349,Ferry,0
410611349,Tram,0
410611349,Taxi,0
410611349,"Car, as driver",441
410611349,"Car, as passenger",21
410611349,Truck,0
410611349,Motorbike/scooter,3
410611349,Bicycle,12
410611349,Walked only,21
410611349,Worked at home,9
410611350,Train,0
410611350,Bus,4
410611350,Ferry,0
410611350,Tram,0
410611350,Taxi,0
410611350,"Car, as driver",63
410611350,"Car, as passenger",7
410611350,Truck,0
410611350,Motorbike/scooter,0
410611350,Bicycle,0
410611350,Walked only,7
410611350,Worked at home,3
410611351,Train,0
410611351,Bus,6
410611351,Ferry,0
410611351,Tram,0
410611351,Taxi,0
410611351,"Car, as driver",63
410611351,"Car, as passenger",3
410611351,Truck,0
410611351,Motorbike/scooter,0
410611351,Bicycle,0
410611351,Walked only,3
410611351,Worked at home,20
410611352,Train,4
410611352,Bus,0
410611352,Ferry,0
410611352,Tram,0
410611352,Taxi,0
410611352,"Car, as driver",75
410611352,"Car, as passenger",14
410611352,Truck,0
410611352,Motorbike/scooter,0
410611352,Bicycle,0
410611352,Walked only,0
410611352,Worked at home,10
410611353,Train,0
410611353,Bus,3
410611353,Ferry,0
410611353,Tram,0
410611353,Taxi,0
410611353,"Car, as driver",158
410611353,"Car, as passenger",8
410611353,Truck,0
410611353,Motorbike/scooter,0
410611353,Bicycle,5
410611353,Walked only,0
410611353,Worked at home,6
410611354,Train,3
410611354,Bus,5
410611354,Ferry,0
410611354,Tram,0
410611354,Taxi,0
410611354,"Car, as driver",229
410611354,"Car, as passenger",3
410611354,Truck,0
410611354,Motorbike/scooter,0
410611354,Bicycle,0
410611354,Walked only,0
410611354,Worked at home,12
410611548,Train,20
410611548,Bus,42
410611548,Ferry,0
410611548,Tram,0
410611548,Taxi,7
410611548,"Car, as driver",1322
410611548,"Car, as passenger",45
410611548,Truck,0
410611548,Motorbike/scooter,11
410611548,Bicycle,8
410611548,Walked only,11
410611548,Worked at home,32
410611580,Train,0
410611580,Bus,0
410611580,Ferry,0
410611580,Tram,0
410611580,Taxi,0
410611580,"Car, as driver",129
410611580,"Car, as passenger",6
410611580,Truck,0
410611580,Motorbike/scooter,0
410611580,Bicycle,0
410611580,Walked only,0
410611580,Worked at home,12
410621201,Train,5
410621201,Bus,15
410621201,Ferry,0
410621201,Tram,0
410621201,Taxi,0
410621201,"Car, as driver",496
410621201,"Car, as passenger",36
410621201,Truck,5
