DZN,Mode,Persons
211462025,Truck,0
211462025,Motorbike/scooter,0
211462025,Bicycle,6
211462025,Walked only,13
211462025,Worked at home,158
211462033,Train,11
211462033,Bus,4
211462033,Ferry,0
211462033,Tram/light rail,0
211462033,Taxi/ride-share service,0
211462033,"Car, as driver",174
211462033,"Car, as passenger",12
211462033,Truck,0
211462033,Motorbike/scooter,0
211462033,Bicycle,11
211462033,Walked only,34
211462033,Worked at home,66
211471999,Train,12
211471999,Bus,9
211471999,Ferry,0
211471999,Tram/light rail,10
211471999,Taxi/ride-share service,0
211471999,"Car, as driver",194
211471999,"Car, as passenger",56
211471999,Truck,0
211471999,Motorbike/scooter,0
211471999,Bicycle,0
211471999,Walked only,21
211471999,Worked at home,105
211472003,Train,21
211472003,Bus,11
211472003,Ferry,0
211472003,Tram/light rail,11
211472003,Taxi/ride-share service,0
211472003,"Car, as driver",508
211472003,"Car, as passenger",23
211472003,Truck,0
211472003,Motorbike/scooter,6
211472003,Bicycle,7
211472003,Walked only,30
211472003,Worked at home,351
211472004,Train,43
211472004,Bus,8
211472004,Ferry,0
211472004,Tram/light rail,19
211472004,Taxi/ride-share service,0
211472004,"Car, as driver",571
211472004,"Car, as passenger",37
211472004,Truck,4
211472004,Motorbike/scooter,0
211472004,Bicycle,3
211472004,Walked only,31
211472004,Worked at home,326
211472005,Train,5
211472005,Bus,3
211472005,Ferry,0
211472005,Tram/light rail,6
211472005,Taxi/ride-share service,0
211472005,"Car, as driver",207
211472005,"Car, as passenger",28
211472005,Truck,3
211472005,Motorbike/scooter,0
211472005,Bicycle,3
211472005,Walked only,17
211472005,Worked at home,199
211472006,Train,16
211472006,Bus,4
211472006,Ferry,0
211472006,Tram/light rail,28
211472006,Taxi/ride-share service,3
211472006,"Car, as driver",445
211472006,"Car, as passenger",38
211472006,Truck,0
211472006,Motorbike/scooter,0
211472006,Bicycle,4
211472006,Walked only,42
211472006,Worked at home,207
211472007,Train,10
211472007,Bus,9
211472007,Ferry,0
211472007,Tram/light rail,3
211472007,Taxi/ride-share service,0
211472007,"Car, as driver",156
211472007,"Car, as passenger",6
211472007,Truck,0
211472007,Motorbike/scooter,0
211472007,Bicycle,0
211472007,Walked only,3
211472007,Worked at home,115
211472008,Train,0
211472008,Bus,8
211472008,Ferry,0
211472008,Tram/light rail,0
211472008,Taxi/ride-share service,0
211472008,"Car, as driver",193
211472008,"Car, as passenger",24
211472008,Truck,0
211472008,Motorbike/scooter,0
211472008,Bicycle,0
211472008,Walked only,7
211472008,Worked at home,70
211482009,Train,3
211482009,Bus,9
211482009,Ferry,0
211482009,Tram/light rail,6
211482009,Taxi/ride-share service,0
211482009,"Car, as driver",157
211482009,"Car, as passenger",12
211482009,Truck,0
211482009,Motorbike/scooter,0
211482009,Bicycle,0
211482009,Walked only,8
211482009,Worked at home,91
211482010,Train,0
211482010,Bus,6
211482010,Ferry,0
211482010,Tram/light rail,0
211482010,Taxi/ride-share service,0
211482010,"Car, as driver",86
211482010,"Car, as passenger",6
211482010,Truck,0
211482010,Motorbike/scooter,0
211482010,Bicycle,7
211482010,Walked only,10
211482010,Worked at home,53
211482011,Train,0
211482011,Bus,0
211482011,Ferry,0
211482011,Tram/light rail,0
211482011,Taxi/ride-share service,0
211482011,"Car, as driver",83
211482011,"Car, as passenger",5
211482011,Truck,0
211482011,Motorbike/scooter,0
211482011,Bicycle,0
211482011,Walked only,3
211482011,Worked at home,87
211482012,Train,3
211482012,Bus,9
211482012,Ferry,0
211482012,Tram/light rail,3
211482012,Taxi/ride-share service,0
211482012,"Car, as driver",336
211482012,"Car, as passenger",26
211482012,Truck,0
211482012,Motorbike/scooter,3
211482012,Bicycle,3
211482012,Walked only,10
211482012,Worked at home,313
211482013,Train,0
211482013,Bus,3
211482013,Ferry,0
211482013,Tram/light rail,4
211482013,Taxi/ride-share service,0
211482013,"Car, as driver",152
211482013,"Car, as passenger",9
211482013,Truck,0
211482013,Motorbike/scooter,0
211482013,Bicycle,0
211482013,Walked only,8
211482013,Worked at home,147
211482014,Train,0
211482014,Bus,0
211482014,Ferry,0
211482014,Tram/light rail,0
211482014,Taxi/ride-share service,0
211482014,"Car, as driver",72
211482014,"Car, as passenger",0
211482014,Truck,0
211482014,Motorbike/scooter,0
211482014,Bicycle,0
211482014,Walked only,4
211482014,Worked at home,58
211482015,Train,0
211482015,Bus,0
211482015,Ferry,0
211482015,Tram/light rail,0
211482015,Taxi/ride-share service,0
211482015,"Car, as driver",142
211482015,"Car, as passenger",10
211482015,Truck,0
211482015,Motorbike/scooter,0
211482015,Bicycle,0
211482015,Walked only,10
211482015,Worked at home,139
211482016,Train,8
211482016,Bus,4
211482016,Ferry,0
211482016,Tram/light rail,0
211482016,Taxi/ride-share service,0
211482016,"Car, as driver",302
211482016,"Car, as passenger",22
211482016,Truck,0
211482016,Motorbike/scooter,0
211482016,Bicycle,3
211482016,Walked only,9
211482016,Worked at home,199
211482017,Train,0
211482017,Bus,9
211482017,Ferry,0
211482017,Tram/light rail,0
211482017,Taxi/ride-share service,0
211482017,"Car, as driver",211
211482017,"Car, as passenger",17
211482017,Truck,0
211482017,Motorbike/scooter,0
211482017,Bicycle,0
211482017,Walked only,7
211482017,Worked at home,76
211482018,Train,0
211482018,Bus,0
211482018,Ferry,0
211482018,Tram/light rail,0
211482018,Taxi/ride-share service,0
211482018,"Car, as driver",85
211482018,"Car, as passenger",7
211482018,Truck,0
211482018,Motorbike/scooter,0
211482018,Bicycle,0
211482018,Walked only,0
211482018,Worked at home,125
211492035,Train,24
211492035,Bus,0
211492035,Ferry,0
211492035,Tram/light rail,10
211492035,Taxi/ride-share service,0
211492035,"Car, as driver",362
211492035,"Car, as passenger",5
211492035,Truck,4
211492035,Motorbike/scooter,0
211492035,Bicycle,9
211492035,Walked only,12
211492035,Worked at home,742
211492036,Train,17
211492036,Bus,3
211492036,Ferry,0
211492036,Tram/light rail,11
211492036,Taxi/ride-share service,0
211492036,"Car, as driver",181
211492036,"Car, as passenger",14
211492036,Truck,3
211492036,Motorbike/scooter,0
211492036,Bicycle,0
211492036,Walked only,13
211492036,Worked at home,229
211492037,Train,32
211492037,Bus,3
211492037,Ferry,0
211492037,Tram/light rail,12
211492037,Taxi/ride-share service,0
211492037,"Car, as driver",335
211492037,"Car, as passenger",15
211492037,Truck,0
211492037,Motorbike/scooter,0
211492037,Bicycle,9
211492037,Walked only,24
211492037,Worked at home,496
211492038,Train,7
211492038,Bus,0
211492038,Ferry,0
211492038,Tram/light rail,0
211492038,Taxi/ride-share service,0
211492038,"Car, as driver",64
211492038,"Car, as passenger",10
211492038,Truck,0
211492038,Motorbike/scooter,3
211492038,Bicycle,3
211492038,Walked only,11
211492038,Worked at home,20
211492039,Train,22
211492039,Bus,0
211492039,Ferry,0
211492039,Tram/light rail,0
211492039,Taxi/ride-share service,0
211492039,"Car, as driver",179
211492039,"Car, as passenger",12
211492039,Truck,0
211492039,Motorbike/scooter,0
211492039,Bicycle,4
211492039,Walked only,13
211492039,Worked at home,112
211492040,Train,92
211492040,Bus,12
211492040,Ferry,0
211492040,Tram/light rail,32
211492040,Taxi/ride-share service,11
211492040,"Car, as driver",598
211492040,"Car, as passenger",72
211492040,Truck,3
211492040,Motorbike/scooter,0
211492040,Bicycle,5
211492040,Walked only,53
211492040,Worked at home,97
211492041,Train,12
211492041,Bus,0
211492041,Ferry,0
211492041,Tram/light rail,0
211492041,Taxi/ride-share service,0
211492041,"Car, as driver",43
211492041,"Car, as passenger",6
211492041,Truck,0
211492041,Motorbike/scooter,0
211492041,Bicycle,0
211492041,Walked only,0
211492041,Worked at home,58
211492042,Train,36
211492042,Bus,3
211492042,Ferry,0
211492042,Tram/light rail,6
211492042,Taxi/ride-share service,0
211492042,"Car, as driver",146
211492042,"Car, as passenger",8
211492042,Truck,0
211492042,Motorbike/scooter,0
211492042,Bicycle,7
211492042,Walked only,5
211492042,Worked at home,569
211492043,Train,22
211492043,Bus,0
211492043,Ferry,0
211492043,Tram/light rail,0
211492043,Taxi/ride-share service,0
211492043,"Car, as driver",86
211492043,"Car, as passenger",8
211492043,Truck,0
211492043,Motorbike/scooter,0
211492043,Bicycle,0
211492043,Walked only,8
211492043,Worked at home,44
211492044,Train,0
211492044,Bus,0
211492044,Ferry,0
211492044,Tram/light rail,0
211492044,Taxi/ride-share service,0
211492044,"Car, as driver",103
211492044,"Car, as passenger",0
211492044,Truck,5
211492044,Motorbike/scooter,0
211492044,Bicycle,0
211492044,Walked only,12
211492044,Worked at home,83
211492045,Train,0
211492045,Bus,0
211492045,Ferry,0
211492045,Tram/light rail,0
211492045,Taxi/ride-share service,0
211492045,"Car, as driver",53
211492045,"Car, as passenger",0
211492045,Truck,0
211492045,Motorbike/scooter,0
211492045,Bicycle,0
211492045,Walked only,4
211492045,Worked at home,58
211492046,Train,16
211492046,Bus,0
211492046,Ferry,0
211492046,Tram/light rail,13
211492046,Taxi/ride-share service,3
211492046,"Car, as driver",251
211492046,"Car, as passenger",15
211492046,Truck,0
211492046,Motorbike/scooter,0
211492046,Bicycle,0
211492046,Walked only,15
211492046,Worked at home,181
211492047,Train,6
211492047,Bus,3
211492047,Ferry,0
211492047,Tram/light rail,11
211492047,Taxi/ride-share service,0
211492047,"Car, as driver",181
211492047,"Car, as passenger",18
211492047,Truck,0
211492047,Motorbike/scooter,0
211492047,Bicycle,0
211492047,Walked only,15
211492047,Worked at home,77
211492048,Train,16
211492048,Bus,7
211492048,Ferry,0
211492048,Tram/light rail,3
211492048,Taxi/ride-share service,0
211492048,"Car, as driver",282
211492048,"Car, as passenger",11
211492048,Truck,0
211492048,Motorbike/scooter,0
211492048,Bicycle,0
211492048,Walked only,8
211492048,Worked at home,491
211492049,Train,29
211492049,Bus,18
211492049,Ferry,0
211492049,Tram/light rail,21
211492049,Taxi/ride-share service,5
211492049,"Car, as driver",308
211492049,"Car, as passenger",21
211492049,Truck,0
211492049,Motorbike/scooter,0
211492049,Bicycle,3
211492049,Walked only,12
211492049,Worked at home,184
211492050,Train,15
211492050,Bus,15
211492050,Ferry,0
211492050,Tram/light rail,7
211492050,Taxi/ride-share service,4
211492050,"Car, as driver",330
211492050,"Car, as passenger",25
211492050,Truck,0
211492050,Motorbike/scooter,0
211492050,Bicycle,8
211492050,Walked only,24
211492050,Worked at home,256
211500001,Train,7
211500001,Bus,0
211500001,Ferry,0
211500001,Tram/light rail,5
211500001,Taxi/ride-share service,0
211500001,"Car, as driver",214
211500001,"Car, as passenger",4
211500001,Truck,0
211500001,Motorbike/scooter,0
211500001,Bicycle,0
211500001,Walked only,13
211500001,Worked at home,135
211500002,Train,86
211500002,Bus,15
211500002,Ferry,0
211500002,Tram/light rail,9
211500002,Taxi/ride-share service,0
211500002,"Car, as driver",903
211500002,"Car, as passenger",36
211500002,Truck,0
211500002,Motorbike/scooter,9
211500002,Bicycle,26
211500002,Walked only,30
211500002,Worked at home,2857
211502023,Train,10
211502023,Bus,0
211502023,Ferry,0
211502023,Tram/light rail,0
211502023,Taxi/ride-share service,0
211502023,"Car, as driver",124
211502023,"Car, as passenger",9
211502023,Truck,0
211502023,Motorbike/scooter,0
211502023,Bicycle,0
211502023,Walked only,8
211502023,Worked at home,112
211502026,Train,6
211502026,Bus,11
211502026,Ferry,0
211502026,Tram/light rail,0
211502026,Taxi/ride-share service,3
211502026,"Car, as driver",241
211502026,"Car, as passenger",4
211502026,Truck,0
211502026,Motorbike/scooter,0
211502026,Bicycle,0
211502026,Walked only,6
211502026,Worked at home,122
211502028,Train,16
211502028,Bus,0
211502028,Ferry,0
211502028,Tram/light rail,8
211502028,Taxi/ride-share service,0
211502028,"Car, as driver",418
211502028,"Car, as passenger",12
211502028,Truck,0
211502028,Motorbike/scooter,0
211502028,Bicycle,6
211502028,Walked only,15
211502028,Worked at home,211
211502029,Train,0
211502029,Bus,0
211502029,Ferry,0
211502029,Tram/light rail,0
211502029,Taxi/ride-share service,0
211502029,"Car, as driver",78
211502029,"Car, as passenger",3
211502029,Truck,0
211502029,Motorbike/scooter,0
211502029,Bicycle,0
211502029,Walked only,12
211502029,Worked at home,96
211502030,Train,4
211502030,Bus,0
211502030,Ferry,0
211502030,Tram/light rail,0
211502030,Taxi/ride-share service,0
211502030,"Car, as driver",96
211502030,"Car, as passenger",8
211502030,Truck,0
211502030,Motorbike/scooter,0
211502030,Bicycle,0
211502030,Walked only,0
211502030,Worked at home,76
211502031,Train,4
211502031,Bus,4
211502031,Ferry,0
211502031,Tram/light rail,4
211502031,Taxi/ride-share service,0
211502031,"Car, as driver",155
211502031,"Car, as passenger",7
211502031,Truck,0
211502031,Motorbike/scooter,0
211502031,Bicycle,0
211502031,Walked only,13
211502031,Worked at home,255
211502032,Train,3
211502032,Bus,0
211502032,Ferry,0
211502032,Tram/light rail,0
211502032,Taxi/ride-share service,0
211502032,"Car, as driver",74
211502032,"Car, as passenger",4
211502032,Truck,0
211502032,Motorbike/scooter,0
211502032,Bicycle,0
211502032,Walked only,4
211502032,Worked at home,87
211502034,Train,10
211502034,Bus,8
211502034,Ferry,0
211502034,Tram/light rail,5
211502034,Taxi/ride-share service,0
211502034,"Car, as driver",293
211502034,"Car, as passenger",11
211502034,Truck,0
211502034,Motorbike/scooter,0
211502034,Bicycle,3
211502034,Walked only,15
211502034,Worked at home,247
211522052,Train,15
211522052,Bus,0
211522052,Ferry,0
211522052,Tram/light rail,0
211522052,Taxi/ride-share service,0
211522052,"Car, as driver",142
211522052,"Car, as passenger",7
211522052,Truck,0
211522052,Motorbike/scooter,3
211522052,Bicycle,0
211522052,Walked only,4
211522052,Worked at home,186
211522053,Train,29
211522053,Bus,0
211522053,Ferry,0
211522053,Tram/light rail,3
211522053,Taxi/ride-share service,0
211522053,"Car, as driver",306
211522053,"Car, as passenger",10
211522053,Truck,3
211522053,Motorbike/scooter,0
211522053,Bicycle,6
211522053,Walked only,24
211522053,Worked at home,221
211522054,Train,0
211522054,Bus,0
211522054,Ferry,0
211522054,Tram/light rail,0
211522054,Taxi/ride-share service,0
211522054,"Car, as driver",59
211522054,"Car, as passenger",4
211522054,Truck,0
211522054,Motorbike/scooter,0
211522054,Bicycle,0
211522054,Walked only,8
211522054,Worked at home,86
211522055,Train,4
211522055,Bus,0
211522055,Ferry,0
211522055,Tram/light rail,5
211522055,Taxi/ride-share service,0
211522055,"Car, as driver",44
211522055,"Car, as passenger",0
211522055,Truck,0
211522055,Motorbike/scooter,0
211522055,Bicycle,0
211522055,Walked only,10
211522055,Worked at home,79
211522056,Train,5
211522056,Bus,5
211522056,Ferry,0
211522056,Tram/light rail,4
211522056,Taxi/ride-share service,0
211522056,"Car, as driver",182
211522056,"Car, as passenger",12
211522056,Truck,0
211522056,Motorbike/scooter,0
211522056,Bicycle,3
211522056,Walked only,7
211522056,Worked at home,148
211522057,Train,13
211522057,Bus,0
211522057,Ferry,0
211522057,Tram/light rail,0
211522057,Taxi/ride-share service,0
211522057,"Car, as driver",79
211522057,"Car, as passenger",5
211522057,Truck,0
211522057,Motorbike/scooter,0
211522057,Bicycle,0
211522057,Walked only,3
211522057,Worked at home,101
211522058,Train,35
211522058,Bus,3
211522058,Ferry,0
211522058,Tram/light rail,13
211522058,Taxi/ride-share service,3
211522058,"Car, as driver",416
211522058,"Car, as passenger",19
211522058,Truck,0
211522058,Motorbike/scooter,0
211522058,Bicycle,3
211522058,Walked only,10
211522058,Worked at home,428
211522059,Train,13
211522059,Bus,0
211522059,Ferry,0
211522059,Tram/light rail,0
211522059,Taxi/ride-share service,0
211522059,"Car, as driver",154
211522059,"Car, as passenger",0
211522059,Truck,0
211522059,Motorbike/scooter,3
211522059,Bicycle,6
211522059,Walked only,16
211522059,Worked at home,173
211522060,Train,27
211522060,Bus,0
211522060,Ferry,0
211522060,Tram/light rail,3
211522060,Taxi/ride-share service,3
211522060,"Car, as driver",253
211522060,"Car, as passenger",9
211522060,Truck,0
211522060,Motorbike/scooter,0
211522060,Bicycle,4
211522060,Walked only,21
211522060,Worked at home,189
211522061,Train,17
211522061,Bus,0
211522061,Ferry,0
211522061,Tram/light rail,0
211522061,Taxi/ride-share service,0
211522061,"Car, as driver",99
211522061,"Car, as passenger",5
211522061,Truck,0
211522061,Motorbike/scooter,0
211522061,Bicycle,0
211522061,Walked only,12
211522061,Worked at home,194
211522062,Train,47
211522062,Bus,0
211522062,Ferry,0
211522062,Tram/light rail,18
211522062,Taxi/ride-share service,0
211522062,"Car, as driver",411
211522062,"Car, as passenger",26
211522062,Truck,0
211522062,Motorbike/scooter,0
211522062,Bicycle,5
211522062,Walked only,13
211522062,Worked at home,489
211522063,Train,142
211522063,Bus,6
211522063,Ferry,0
211522063,Tram/light rail,38
211522063,Taxi/ride-share service,0
211522063,"Car, as driver",720
211522063,"Car, as passenger",68
211522063,Truck,0
211522063,Motorbike/scooter,6
211522063,Bicycle,8
211522063,Walked only,86
211522063,Worked at home,652
211522078,Train,89
211522078,Bus,10
211522078,Ferry,0
211522078,Tram/light rail,25
211522078,Taxi/ride-share service,3
211522078,"Car, as driver",1241
211522078,"Car, as passenger",45
211522078,Truck,3
211522078,Motorbike/scooter,11
211522078,Bicycle,19
211522078,Walked only,37
211522078,Worked at home,2095
211542095,Train,0
211542095,Bus,0
211542095,Ferry,0
211542095,Tram/light rail,0
211542095,Taxi/ride-share service,0
211542095,"Car, as driver",47
211542095,"Car, as passenger",0
211542095,Truck,3
211542095,Motorbike/scooter,0
211542095,Bicycle,0
211542095,Walked only,0
211542095,Worked at home,99
211542097,Train,0
211542097,Bus,0
211542097,Ferry,0
211542097,Tram/light rail,0
211542097,Taxi/ride-share service,0
211542097,"Car, as driver",44
211542097,"Car, as passenger",0
211542097,Truck,0
211542097,Motorbike/scooter,0
211542097,Bicycle,0
211542097,Walked only,0
211542097,Worked at home,57
211542098,Train,10
211542098,Bus,6
211542098,Ferry,0
211542098,Tram/light rail,11
211542098,Taxi/ride-share service,0
211542098,"Car, as driver",392
211542098,"Car, as passenger",20
211542098,Truck,3
211542098,Motorbike/scooter,0
211542098,Bicycle,0
211542098,Walked only,13
211542098,Worked at home,384
211542099,Train,24
211542099,Bus,23
211542099,Ferry,0
211542099,Tram/light rail,12
211542099,Taxi/ride-share service,5
211542099,"Car, as driver",809
211542099,"Car, as passenger",43
211542099,Truck,0
211542099,Motorbike/scooter,0
211542099,Bicycle,10
211542099,Walked only,39
211542099,Worked at home,333
211551996,Train,26
211551996,Bus,0
211551996,Ferry,0
211551996,Tram/light rail,3
211551996,Taxi/ride-share service,0
211551996,"Car, as driver",213
211551996,"Car, as passenger",7
211551996,Truck,0
211551996,Motorbike/scooter,0
211551996,Bicycle,5
211551996,Walked only,3
211551996,Worked at home,138
211551997,Train,9
211551997,Bus,0
211551997,Ferry,0
211551997,Tram/light rail,0
211551997,Taxi/ride-share service,0
211551997,"Car, as driver",111
211551997,"Car, as passenger",4
211551997,Truck,3
211551997,Motorbike/scooter,0
211551997,Bicycle,5
211551997,Walked only,13
211551997,Worked at home,157
211551998,Train,128
211551998,Bus,6
211551998,Ferry,0
211551998,Tram/light rail,4
211551998,Taxi/ride-share service,7
211551998,"Car, as driver",1031
211551998,"Car, as passenger",60
211551998,Truck,4
211551998,Motorbike/scooter,3
211551998,Bicycle,7
211551998,Walked only,47
211551998,Worked at home,797
211552000,Train,4
211552000,Bus,6
211552000,Ferry,0
211552000,Tram/light rail,4
211552000,Taxi/ride-share service,0
211552000,"Car, as driver",165
211552000,"Car, as passenger",19
211552000,Truck,0
211552000,Motorbike/scooter,0
211552000,Bicycle,6
211552000,Walked only,10
211552000,Worked at home,143
211552001,Train,0
211552001,Bus,0
211552001,Ferry,0
211552001,Tram/light rail,0
211552001,Taxi/ride-share service,0
211552001,"Car, as driver",54
211552001,"Car, as passenger",5
211552001,Truck,0
211552001,Motorbike/scooter,0
211552001,Bicycle,0
211552001,Walked only,3
211552001,Worked at home,60
211552002,Train,24
211552002,Bus,3
211552002,Ferry,0
211552002,Tram/light rail,0
211552002,Taxi/ride-share service,0
211552002,"Car, as driver",147
211552002,"Car, as passenger",4
211552002,Truck,0
211552002,Motorbike/scooter,0
211552002,Bicycle,5
211552002,Walked only,11
211552002,Worked at home,168
211552019,Train,32
211552019,Bus,0
211552019,Ferry,0
211552019,Tram/light rail,4
211552019,Taxi/ride-share service,3
211552019,"Car, as driver",389
211552019,"Car, as passenger",32
211552019,Truck,0
211552019,Motorbike/scooter,0
211552019,Bicycle,0
211552019,Walked only,62
211552019,Worked at home,303
211552020,Train,0
211552020,Bus,0
211552020,Ferry,0
211552020,Tram/light rail,4
211552020,Taxi/ride-share service,0
211552020,"Car, as driver",150
211552020,"Car, as passenger",3
211552020,Truck,3
211552020,Motorbike/scooter,0
211552020,Bicycle,0
211552020,Walked only,9
211552020,Worked at home,173
211552021,Train,26
211552021,Bus,6
211552021,Ferry,0
211552021,Tram/light rail,5
211552021,Taxi/ride-share service,3
211552021,"Car, as driver",285
211552021,"Car, as passenger",21
211552021,Truck,0
211552021,Motorbike/scooter,4
211552021,Bicycle,0
211552021,Walked only,13
211552021,Worked at home,404
211562120,Train,0
211562120,Bus,0
211562120,Ferry,0
211562120,Tram/light rail,0
211562120,Taxi/ride-share service,0
211562120,"Car, as driver",74
211562120,"Car, as passenger",5
211562120,Truck,3
211562120,Motorbike/scooter,0
211562120,Bicycle,0
211562120,Walked only,8
211562120,Worked at home,70
211562129,Train,29
211562129,Bus,15
211562129,Ferry,0
211562129,Tram/light rail,0
211562129,Taxi/ride-share service,0
211562129,"Car, as driver",778
211562129,"Car, as passenger",28
211562129,Truck,8
211562129,Motorbike/scooter,3
211562129,Bicycle,10
211562129,Walked only,5
211562129,Worked at home,200
211562130,Train,7
211562130,Bus,7
211562130,Ferry,0
211562130,Tram/light rail,0
211562130,Taxi/ride-share service,0
211562130,"Car, as driver",451
211562130,"Car, as passenger",48
211562130,Truck,3
211562130,Motorbike/scooter,0
211562130,Bicycle,0
211562130,Walked only,18
211562130,Worked at home,159
211562131,Train,0
211562131,Bus,4
211562131,Ferry,0
211562131,Tram/light rail,0
211562131,Taxi/ride-share service,0
211562131,"Car, as driver",98
211562131,"Car, as passenger",11
211562131,Truck,3
211562131,Motorbike/scooter,0
211562131,Bicycle,0
211562131,Walked only,3
211562131,Worked at home,65
211562132,Train,5
211562132,Bus,3
211562132,Ferry,0
211562132,Tram/light rail,0
211562132,Taxi/ride-share service,0
211562132,"Car, as driver",177
211562132,"Car, as passenger",9
211562132,Truck,0
211562132,Motorbike/scooter,0
211562132,Bicycle,4
211562132,Walked only,5
211562132,Worked at home,128
211562133,Train,0
211562133,Bus,0
211562133,Ferry,0
211562133,Tram/light rail,0
211562133,Taxi/ride-share service,0
211562133,"Car, as driver",77
211562133,"Car, as passenger",4
211562133,Truck,4
211562133,Motorbike/scooter,0
211562133,Bicycle,0
211562133,Walked only,4
211562133,Worked at home,68
211572119,Train,4
211572119,Bus,9
211572119,Ferry,0
211572119,Tram/light rail,0
211572119,Taxi/ride-share service,0
211572119,"Car, as driver",187
211572119,"Car, as passenger",11
211572119,Truck,3
211572119,Motorbike/scooter,0
211572119,Bicycle,0
211572119,Walked only,3
211572119,Worked at home,126
211572121,Train,5
211572121,Bus,12
211572121,Ferry,0
211572121,Tram/light rail,0
211572121,Taxi/ride-share service,0
211572121,"Car, as driver",444
211572121,"Car, as passenger",15
211572121,Truck,0
211572121,Motorbike/scooter,0
211572121,Bicycle,0
211572121,Walked only,7
211572121,Worked at home,229
211572122,Train,0
211572122,Bus,9
211572122,Ferry,0
211572122,Tram/light rail,0
211572122,Taxi/ride-share service,0
211572122,"Car, as driver",226
211572122,"Car, as passenger",26
211572122,Truck,0
211572122,Motorbike/scooter,0
211572122,Bicycle,0
211572122,Walked only,12
211572122,Worked at home,189
211572123,Train,3
211572123,Bus,10
211572123,Ferry,0
211572123,Tram/light rail,0
211572123,Taxi/ride-share service,0
211572123,"Car, as driver",137
211572123,"Car, as passenger",11
211572123,Truck,0
211572123,Motorbike/scooter,0
211572123,Bicycle,0
211572123,Walked only,0
211572123,Worked at home,158
211572124,Train,48
211572124,Bus,259
211572124,Ferry,0
211572124,Tram/light rail,3
211572124,Taxi/ride-share service,6
211572124,"Car, as driver",1726
211572124,"Car, as passenger",322
211572124,Truck,3
211572124,Motorbike/scooter,7
211572124,Bicycle,4
211572124,Walked only,130
211572124,Worked at home,189
211572125,Train,3
211572125,Bus,25
211572125,Ferry,0
211572125,Tram/light rail,0
211572125,Taxi/ride-share service,0
211572125,"Car, as driver",407
211572125,"Car, as passenger",39
211572125,Truck,0
211572125,Motorbike/scooter,0
211572125,Bicycle,5
211572125,Walked only,10
211572125,Worked at home,232
211572126,Train,9
211572126,Bus,11
211572126,Ferry,0
211572126,Tram/light rail,0
211572126,Taxi/ride-share service,0
211572126,"Car, as driver",346
211572126,"Car, as passenger",20
211572126,Truck,0
211572126,Motorbike/scooter,0
211572126,Bicycle,0
211572126,Walked only,9
211572126,Worked at home,259
211572127,Train,7
211572127,Bus,20
211572127,Ferry,0
211572127,Tram/light rail,0
211572127,Taxi/ride-share service,0
211572127,"Car, as driver",618
211572127,"Car, as passenger",37
211572127,Truck,4
211572127,Motorbike/scooter,4
211572127,Bicycle,4
211572127,Walked only,22
211572127,Worked at home,500
211572128,Train,8
211572128,Bus,8
211572128,Ferry,0
211572128,Tram/light rail,0
211572128,Taxi/ride-share service,3
211572128,"Car, as driver",278
211572128,"Car, as passenger",35
211572128,Truck,8
211572128,Motorbike/scooter,4
211572128,Bicycle,0
211572128,Walked only,9
211572128,Worked at home,173
211572152,Train,0
211572152,Bus,0
211572152,Ferry,0
211572152,Tram/light rail,0
211572152,Taxi/ride-share service,0
211572152,"Car, as driver",25
211572152,"Car, as passenger",0
211572152,Truck,0
211572152,Motorbike/scooter,0
211572152,Bicycle,0
211572152,Walked only,0
211572152,Worked at home,54
211592148,Train,0
211592148,Bus,0
211592148,Ferry,0
211592148,Tram/light rail,0
211592148,Taxi/ride-share service,0
211592148,"Car, as driver",11
211592148,"Car, as passenger",0
211592148,Truck,0
211592148,Motorbike/scooter,0
211592148,Bicycle,0
211592148,Walked only,0
211592148,Worked at home,24
211592149,Train,4
211592149,Bus,8
211592149,Ferry,0
211592149,Tram/light rail,0
211592149,Taxi/ride-share service,4
211592149,"Car, as driver",332
211592149,"Car, as passenger",47
211592149,Truck,5
211592149,Motorbike/scooter,5
211592149,Bicycle,0
211592149,Walked only,13
211592149,Worked at home,78
211592151,Train,8
211592151,Bus,6
211592151,Ferry,0
211592151,Tram/light rail,0
211592151,Taxi/ride-share service,0
211592151,"Car, as driver",136
211592151,"Car, as passenger",11
211592151,Truck,3
211592151,Motorbike/scooter,0
211592151,Bicycle,0
211592151,Walked only,4
211592151,Worked at home,106
211592153,Train,0
211592153,Bus,0
211592153,Ferry,0
211592153,Tram/light rail,0
211592153,Taxi/ride-share service,0
211592153,"Car, as driver",74
211592153,"Car, as passenger",0
211592153,Truck,0
211592153,Motorbike/scooter,0
211592153,Bicycle,0
211592153,Walked only,5
211592153,Worked at home,91
211592154,Train,15
211592154,Bus,10
211592154,Ferry,0
211592154,Tram/light rail,0
211592154,Taxi/ride-share service,3
211592154,"Car, as driver",226
211592154,"Car, as passenger",16
211592154,Truck,0
211592154,Motorbike/scooter,0
211592154,Bicycle,0
211592154,Walked only,0
211592154,Worked at home,63
211592155,Train,3
211592155,Bus,10
211592155,Ferry,0
211592155,Tram/light rail,0
211592155,Taxi/ride-share service,5
211592155,"Car, as driver",180
211592155,"Car, as passenger",7
211592155,Truck,4
211592155,Motorbike/scooter,0
211592155,Bicycle,0
211592155,Walked only,3
211592155,Worked at home,88
211592156,Train,18
211592156,Bus,13
211592156,Ferry,0
